Date,Time,T1,T2, T3,T4, Scale
2024/05/21,11:32:37,73.1,73.3,25.1,-OL,C
2024/05/21,11:42:37,74.1,74.7,25.3,-OL,C
2024/05/21,11:52:37,73.4,75.2,26.4,-OL,C
2024/05/21,12:02:37,72.1,77.5,26.6,-OL,C
2024/05/21,12:12:37,79.9,76.9,23.6,-OL,C
2024/05/21,12:22:37,75.1,77.2,23.9,-OL,C
2024/05/21,12:32:37,74.9,76.4,23.9,-OL,C
2024/05/21,12:42:37,74.8,76.1,23.8,-OL,C
2024/05/21,12:52:37,75.0,75.8,23.7,-OL,C
2024/05/21,13:02:37,74.8,75.5,23.7,-OL,C
2024/05/21,13:12:37,74.8,75.2,23.6,-OL,C
2024/05/21,13:22:37,74.7,74.4,23.6,-OL,C
2024/05/21,13:32:37,74.5,73.7,23.3,-OL,C
2024/05/21,13:42:37,74.2,73.1,23.2,-OL,C
2024/05/21,13:52:37,74.0,72.6,22.9,-OL,C
2024/05/21,14:02:37,73.6,72.2,22.8,-OL,C
2024/05/21,14:12:37,73.5,71.8,22.8,-OL,C
2024/05/21,14:22:37,73.2,71.6,22.7,-OL,C
2024/05/21,14:32:37,72.1,71.7,22.8,-OL,C
2024/05/21,14:42:37,69.7,72.0,22.8,-OL,C
2024/05/21,14:52:37,70.3,72.0,22.8,-OL,C
2024/05/21,15:02:37,69.5,72.0,22.8,-OL,C
2024/05/21,15:12:37,70.1,72.0,22.7,-OL,C
2024/05/21,15:22:37,70.0,71.8,22.4,-OL,C
2024/05/21,15:32:37,70.3,71.8,22.3,-OL,C
2024/05/21,15:42:37,70.1,71.8,22.2,-OL,C
2024/05/21,15:52:37,70.1,71.7,22.2,-OL,C
2024/05/21,16:02:37,69.5,71.7,22.1,-OL,C
2024/05/21,16:12:37,69.4,71.7,21.6,-OL,C
2024/05/21,16:22:37,69.5,71.4,21.7,-OL,C
2024/05/21,16:32:37,69.3,71.4,21.7,-OL,C
2024/05/21,16:42:37,69.0,71.2,21.7,-OL,C
2024/05/21,16:52:37,68.8,71.1,21.6,-OL,C
2024/05/21,17:02:37,68.6,70.9,21.5,-OL,C
2024/05/21,17:12:37,67.9,70.6,21.3,-OL,C
2024/05/21,17:22:37,67.4,70.3,21.1,-OL,C
2024/05/21,17:32:37,66.9,70.1,20.8,-OL,C
2024/05/21,17:42:37,66.9,69.8,20.7,-OL,C
2024/05/21,17:52:37,66.6,69.6,20.4,-OL,C
2024/05/21,18:02:37,66.8,69.3,20.3,-OL,C
2024/05/21,18:12:37,66.7,69.1,20.1,-OL,C
2024/05/21,18:22:37,66.7,68.9,20.1,-OL,C
2024/05/21,18:32:37,66.6,68.7,19.9,-OL,C
2024/05/21,18:42:37,66.2,68.4,19.9,-OL,C
2024/05/21,18:52:37,66.1,68.2,19.8,-OL,C
2024/05/21,19:02:37,66.1,67.9,19.7,-OL,C
2024/05/21,19:12:37,65.4,67.7,19.4,-OL,C
2024/05/21,19:22:37,64.8,67.3,19.2,-OL,C
2024/05/21,19:32:37,64.8,67.1,19.1,-OL,C
2024/05/21,19:42:37,64.7,66.7,18.9,-OL,C
2024/05/21,19:52:37,64.2,66.5,18.8,-OL,C
2024/05/21,20:02:37,64.2,66.1,18.7,-OL,C
2024/05/21,20:12:37,63.8,66.1,18.6,-OL,C
2024/05/21,20:22:37,63.6,66.0,18.5,-OL,C
2024/05/21,20:32:37,63.4,65.9,18.4,-OL,C
2024/05/21,20:42:37,63.4,65.7,18.3,-OL,C
2024/05/21,20:52:37,63.6,65.5,18.3,-OL,C
2024/05/21,21:02:37,63.6,65.3,18.3,-OL,C
2024/05/21,21:12:37,62.7,64.9,18.2,-OL,C
2024/05/21,21:22:37,61.1,65.0,18.1,-OL,C
2024/05/21,21:32:37,61.2,64.9,17.8,-OL,C
2024/05/21,21:42:37,60.7,64.7,17.8,-OL,C
2024/05/21,21:52:37,60.8,64.6,17.7,-OL,C
2024/05/21,22:02:37,60.6,64.3,17.7,-OL,C
2024/05/21,22:12:37,60.6,64.1,17.6,-OL,C
2024/05/21,22:22:37,60.7,64.0,17.6,-OL,C
2024/05/21,22:32:37,60.8,63.9,17.6,-OL,C
2024/05/21,22:42:37,60.8,63.7,17.4,-OL,C
2024/05/21,22:52:37,60.8,63.4,17.4,-OL,C
2024/05/21,23:02:37,60.7,63.3,17.4,-OL,C
2024/05/21,23:12:37,60.6,63.2,17.4,-OL,C
2024/05/21,23:22:37,60.5,63.1,17.3,-OL,C
2024/05/21,23:32:37,60.4,62.8,17.3,-OL,C
2024/05/21,23:42:37,60.3,62.7,17.2,-OL,C
2024/05/21,23:52:37,60.2,62.6,17.2,-OL,C
2024/05/22,00:02:37,59.9,62.4,17.2,-OL,C
2024/05/22,00:12:37,59.8,62.3,17.2,-OL,C
2024/05/22,00:22:37,59.6,62.2,17.2,-OL,C
2024/05/22,00:32:37,59.3,61.9,17.2,-OL,C
2024/05/22,00:42:37,59.2,61.8,17.2,-OL,C
2024/05/22,00:52:37,59.0,61.7,17.2,-OL,C
2024/05/22,01:02:37,58.9,61.4,17.2,-OL,C
2024/05/22,01:12:37,58.8,61.3,17.2,-OL,C
2024/05/22,01:22:37,58.6,61.2,17.2,-OL,C
2024/05/22,01:32:37,58.4,61.1,17.2,-OL,C
2024/05/22,01:42:37,58.3,60.8,17.2,-OL,C
2024/05/22,01:52:37,58.1,60.7,17.2,-OL,C
2024/05/22,02:02:37,57.8,60.6,17.2,-OL,C
2024/05/22,02:12:37,57.7,60.5,17.2,-OL,C
2024/05/22,02:22:37,57.6,60.4,17.2,-OL,C
2024/05/22,02:32:37,57.4,60.3,17.2,-OL,C
2024/05/22,02:42:37,57.2,60.0,17.2,-OL,C
2024/05/22,02:52:37,57.1,59.9,17.2,-OL,C
2024/05/22,03:02:37,57.0,59.8,17.2,-OL,C
2024/05/22,03:12:37,56.7,59.7,17.2,-OL,C
2024/05/22,03:22:37,56.5,59.6,17.1,-OL,C
2024/05/22,03:32:37,56.4,59.4,17.1,-OL,C
2024/05/22,03:42:37,56.3,59.2,17.1,-OL,C
2024/05/22,03:52:37,56.1,59.1,17.1,-OL,C
2024/05/22,04:02:37,55.9,58.9,17.1,-OL,C
2024/05/22,04:12:37,55.8,58.8,17.1,-OL,C
2024/05/22,04:22:37,55.7,58.7,17.1,-OL,C
2024/05/22,04:32:37,55.5,58.6,17.1,-OL,C
2024/05/22,04:42:37,55.3,58.4,17.1,-OL,C
2024/05/22,04:52:37,55.2,58.3,17.1,-OL,C
2024/05/22,05:02:37,55.0,58.2,17.1,-OL,C
2024/05/22,05:12:37,54.7,58.1,17.1,-OL,C
2024/05/22,05:22:37,54.6,58.0,16.9,-OL,C
2024/05/22,05:32:37,54.6,57.9,16.9,-OL,C
2024/05/22,05:42:37,54.4,57.8,16.9,-OL,C
2024/05/22,05:52:37,54.3,57.7,16.8,-OL,C
2024/05/22,06:02:37,54.1,57.6,16.8,-OL,C
2024/05/22,06:12:37,53.9,57.4,16.7,-OL,C
2024/05/22,06:22:37,53.7,57.2,16.7,-OL,C
2024/05/22,06:32:37,53.6,57.1,16.6,-OL,C
2024/05/22,06:42:37,53.5,56.9,16.6,-OL,C
2024/05/22,06:52:37,53.5,56.8,16.6,-OL,C
2024/05/22,07:02:37,53.2,56.7,16.6,-OL,C
2024/05/22,07:12:37,53.1,56.6,16.6,-OL,C
2024/05/22,07:22:37,52.9,56.6,16.6,-OL,C
2024/05/22,07:32:37,53.1,56.4,16.5,-OL,C
2024/05/22,07:42:37,53.0,56.7,16.6,-OL,C
2024/05/22,07:52:37,52.7,56.7,16.7,-OL,C
2024/05/22,08:02:37,52.7,56.8,16.7,-OL,C
2024/05/22,08:12:37,52.6,57.2,16.8,-OL,C
2024/05/22,08:22:37,52.3,57.4,17.1,-OL,C
2024/05/22,08:32:37,52.4,57.6,17.1,-OL,C
2024/05/22,08:42:37,53.0,58.1,17.1,-OL,C
2024/05/22,08:52:37,53.6,58.6,17.2,-OL,C
2024/05/22,09:02:37,54.4,59.3,17.4,-OL,C
2024/05/22,09:12:37,54.9,59.8,17.6,-OL,C
2024/05/22,09:22:37,55.8,60.4,17.8,-OL,C
2024/05/22,09:32:37,56.8,61.4,18.0,-OL,C
2024/05/22,09:42:37,57.6,62.3,18.3,-OL,C
2024/05/22,09:52:37,58.3,63.0,18.4,-OL,C
2024/05/22,10:02:37,58.8,63.8,18.8,-OL,C
2024/05/22,10:12:37,59.8,64.6,19.1,-OL,C
2024/05/22,10:22:37,59.9,64.8,19.2,-OL,C
2024/05/22,10:32:37,59.5,64.8,19.4,-OL,C
2024/05/22,10:42:37,60.0,64.9,19.4,-OL,C
2024/05/22,10:52:37,60.6,65.5,19.7,-OL,C
2024/05/22,11:02:37,61.1,66.0,20.1,-OL,C
2024/05/22,11:12:37,61.2,66.0,20.3,-OL,C
2024/05/22,11:22:37,61.3,66.4,20.4,-OL,C
2024/05/22,11:32:37,61.7,67.1,20.5,-OL,C
2024/05/22,11:42:37,62.6,67.8,20.8,-OL,C
2024/05/22,11:52:37,63.1,68.2,21.2,-OL,C
2024/05/22,12:02:37,63.1,68.3,21.3,-OL,C
2024/05/22,12:12:37,63.1,68.4,21.3,-OL,C
2024/05/22,12:22:37,63.6,68.8,21.3,-OL,C
2024/05/22,12:32:37,63.7,69.1,21.4,-OL,C
2024/05/22,12:42:37,64.5,69.8,21.4,-OL,C
2024/05/22,12:52:37,65.4,70.7,21.4,-OL,C
2024/05/22,13:02:37,65.4,70.8,21.6,-OL,C
2024/05/22,13:12:37,65.5,71.1,21.7,-OL,C
2024/05/22,13:22:37,65.7,71.3,21.7,-OL,C
