Date,Time,T1,T2, T3,T4, Scale
2024/06/24,14:59:59,42.3,63.5,20.1,-OL,C
2024/06/24,15:09:59,41.4,63.5,20.4,22.6,C
2024/06/24,15:19:59,40.7,63.5,20.4,22.3,C
2024/06/24,15:29:59,40.4,63.5,20.5,22.1,C
2024/06/24,15:39:59,61.6,63.6,20.3,21.8,C
2024/06/24,15:49:59,61.1,63.7,20.3,23.3,C
2024/06/24,15:59:59,60.7,64.0,20.3,24.2,C
2024/06/24,16:09:59,60.4,64.1,20.4,23.9,C
2024/06/24,16:19:59,60.1,64.2,20.4,24.4,C
2024/06/24,16:29:59,60.2,64.7,20.4,25.3,C
2024/06/24,16:39:59,60.2,65.3,20.8,26.9,C
2024/06/24,16:49:59,60.3,65.4,20.8,25.3,C
2024/06/24,16:59:59,61.1,65.3,21.2,23.4,C
2024/06/24,17:09:59,60.3,65.3,20.9,22.9,C
2024/06/24,17:19:59,60.2,65.3,20.7,22.9,C
2024/06/24,17:29:59,60.2,65.0,20.4,23.4,C
2024/06/24,17:39:59,60.1,64.7,20.3,23.0,C
2024/06/24,17:49:59,60.3,64.4,20.2,21.8,C
2024/06/24,17:59:59,60.4,64.1,20.0,21.0,C
2024/06/24,18:09:59,60.6,63.8,19.9,20.5,C
2024/06/24,18:19:59,60.5,63.6,19.8,19.9,C
2024/06/24,18:29:59,60.2,63.3,19.5,19.4,C
2024/06/24,18:39:59,60.3,63.1,19.4,19.0,C
2024/06/24,18:49:59,59.9,62.7,19.2,18.3,C
2024/06/24,18:59:59,59.9,62.4,18.9,17.7,C
2024/06/24,19:09:59,59.5,62.1,18.7,17.2,C
2024/06/24,19:19:59,59.4,61.8,18.6,16.8,C
2024/06/24,19:29:59,59.4,61.6,18.3,16.5,C
2024/06/24,19:39:59,59.0,61.2,18.2,16.3,C
2024/06/24,19:49:59,58.9,60.9,18.1,15.9,C
2024/06/24,19:59:59,58.8,60.7,18.0,15.7,C
2024/06/24,20:09:59,58.8,60.6,17.6,15.9,C
2024/06/24,20:19:59,58.3,60.3,17.7,16.1,C
2024/06/24,20:29:59,58.2,60.1,17.6,16.2,C
2024/06/24,20:39:59,58.0,59.8,17.6,16.2,C
2024/06/24,20:49:59,57.7,59.6,17.6,16.2,C
2024/06/24,20:59:59,57.6,59.3,17.5,16.2,C
2024/06/24,21:09:59,57.1,59.1,17.5,15.9,C
2024/06/24,21:19:59,57.1,58.9,17.5,15.8,C
2024/06/24,21:29:59,56.7,58.6,17.3,15.7,C
2024/06/24,21:39:59,56.3,58.4,17.3,15.6,C
2024/06/24,21:49:59,56.3,58.2,17.3,15.4,C
2024/06/24,21:59:59,55.8,57.9,17.3,15.3,C
2024/06/24,22:09:59,55.7,57.7,17.3,15.1,C
2024/06/24,22:19:59,55.6,57.4,17.3,14.9,C
2024/06/24,22:29:59,55.2,57.2,17.2,14.7,C
2024/06/24,22:39:59,55.1,57.0,17.2,14.4,C
2024/06/24,22:49:59,55.1,56.8,17.2,14.2,C
2024/06/24,22:59:59,54.9,56.6,17.2,13.9,C
2024/06/24,23:09:59,54.8,56.3,17.2,13.8,C
2024/06/24,23:19:59,54.3,56.1,17.1,13.6,C
2024/06/24,23:29:59,54.5,55.8,17.1,13.3,C
2024/06/24,23:39:59,54.2,55.6,17.1,13.1,C
2024/06/24,23:49:59,53.6,55.3,17.0,12.9,C
2024/06/24,23:59:59,53.6,55.2,17.0,12.7,C
2024/06/25,00:09:59,53.3,55.0,16.9,12.5,C
2024/06/25,00:19:59,53.3,54.7,16.9,12.3,C
2024/06/25,00:29:59,53.3,54.5,16.8,12.1,C
2024/06/25,00:39:59,53.3,54.4,16.8,12.0,C
2024/06/25,00:49:59,52.8,54.1,16.7,11.8,C
2024/06/25,00:59:59,52.9,53.9,16.7,11.6,C
2024/06/25,01:09:59,52.6,53.7,16.6,11.4,C
2024/06/25,01:19:59,52.3,53.4,16.6,11.3,C
2024/06/25,01:29:59,52.0,53.3,16.6,11.2,C
2024/06/25,01:39:59,51.9,53.1,16.4,11.1,C
2024/06/25,01:49:59,51.9,52.8,16.4,10.8,C
2024/06/25,01:59:59,51.9,52.6,16.3,10.7,C
2024/06/25,02:09:59,51.5,52.3,16.3,10.5,C
2024/06/25,02:19:59,51.3,52.1,16.3,10.4,C
2024/06/25,02:29:59,51.1,51.9,16.3,10.3,C
2024/06/25,02:39:59,51.3,51.7,16.2,10.1,C
2024/06/25,02:49:59,50.7,51.3,16.1,10.0,C
2024/06/25,02:59:59,50.8,51.2,16.1,9.9,C
