Date,Time,T1,T2, T3,T4, Scale
2024/06/01,11:04:44,59.0,57.2,25.2,-OL,C
2024/06/01,11:14:44,60.3,59.0,26.3,-OL,C
2024/06/01,11:24:44,61.8,60.2,27.3,-OL,C
2024/06/01,11:34:44,63.3,61.2,27.9,-OL,C
2024/06/01,11:44:44,64.3,62.2,27.9,-OL,C
2024/06/01,11:54:44,64.3,61.9,21.3,-OL,C
2024/06/01,12:04:44,66.5,63.4,21.8,-OL,C
2024/06/01,12:14:44,67.2,64.1,22.0,-OL,C
2024/06/01,12:24:44,68.3,65.1,21.8,-OL,C
2024/06/01,12:34:44,66.8,64.8,21.2,-OL,C
2024/06/01,12:44:44,68.2,65.8,21.3,-OL,C
2024/06/01,12:54:44,68.9,66.1,21.4,-OL,C
2024/06/01,13:04:44,69.1,65.8,21.4,-OL,C
2024/06/01,13:14:44,68.7,65.7,21.3,-OL,C
2024/06/01,13:24:44,68.6,65.6,21.3,-OL,C
2024/06/01,13:34:44,66.8,64.6,21.1,-OL,C
2024/06/01,13:44:44,68.0,64.4,21.1,-OL,C
2024/06/01,13:54:44,68.1,64.2,21.2,-OL,C
2024/06/01,14:04:44,67.9,64.2,21.3,-OL,C
2024/06/01,14:14:44,67.8,63.9,21.2,-OL,C
2024/06/01,14:24:44,67.2,63.7,21.1,-OL,C
2024/06/01,14:34:44,67.1,63.7,21.1,-OL,C
2024/06/01,14:44:44,67.2,63.6,21.1,-OL,C
2024/06/01,14:54:44,66.8,63.4,21.1,-OL,C
2024/06/01,15:04:44,66.8,63.3,21.1,-OL,C
2024/06/01,15:14:44,66.8,62.9,21.0,-OL,C
2024/06/01,15:24:44,66.4,62.9,21.0,-OL,C
2024/06/01,15:34:44,66.2,62.6,21.0,-OL,C
2024/06/01,15:44:44,66.3,62.2,21.0,-OL,C
2024/06/01,15:54:44,66.1,61.7,21.0,-OL,C
2024/06/01,16:04:44,65.5,61.2,20.9,-OL,C
2024/06/01,16:14:44,65.4,60.9,20.8,-OL,C
2024/06/01,16:24:44,65.5,60.3,20.5,-OL,C
2024/06/01,16:34:44,65.1,59.7,20.3,-OL,C
2024/06/01,16:44:44,64.9,58.7,20.6,-OL,C
2024/06/01,16:54:44,64.7,58.2,20.6,-OL,C
2024/06/01,17:04:44,64.0,57.7,20.5,-OL,C
2024/06/01,17:14:44,63.8,57.4,20.4,-OL,C
2024/06/01,17:24:44,63.4,56.9,20.5,-OL,C
2024/06/01,17:34:44,63.1,56.5,20.3,-OL,C
2024/06/01,17:44:44,62.8,56.0,19.8,-OL,C
2024/06/01,17:54:44,62.2,55.5,19.8,-OL,C
2024/06/01,18:04:44,61.8,55.2,19.7,-OL,C
2024/06/01,18:14:44,61.6,54.8,19.6,-OL,C
2024/06/01,18:24:44,61.0,54.3,19.6,-OL,C
2024/06/01,18:34:44,60.7,53.9,19.6,-OL,C
2024/06/01,18:44:44,60.4,53.4,19.6,-OL,C
2024/06/01,18:54:44,59.9,52.9,19.6,-OL,C
2024/06/01,19:04:44,59.4,52.5,19.6,-OL,C
2024/06/01,19:14:44,59.1,51.9,19.6,-OL,C
2024/06/01,19:24:44,58.8,51.2,19.6,-OL,C
2024/06/01,19:34:44,58.4,50.6,19.8,-OL,C
2024/06/01,19:44:44,58.1,50.3,19.7,-OL,C
2024/06/01,19:54:44,57.6,49.8,19.6,-OL,C
2024/06/01,20:04:44,57.2,49.4,19.4,-OL,C
2024/06/01,20:14:44,56.8,48.9,19.4,-OL,C
2024/06/01,20:24:44,56.3,48.4,19.4,-OL,C
2024/06/01,20:34:44,55.9,47.9,19.4,-OL,C
2024/06/01,20:44:44,55.3,47.5,19.4,-OL,C
2024/06/01,20:54:44,55.1,47.0,19.6,-OL,C
2024/06/01,21:04:44,54.7,46.5,19.6,-OL,C
2024/06/01,21:14:44,54.3,46.1,19.6,-OL,C
2024/06/01,21:24:44,53.9,45.5,19.6,-OL,C
2024/06/01,21:34:44,53.5,44.9,19.4,-OL,C
2024/06/01,21:44:44,53.1,44.4,19.4,-OL,C
2024/06/01,21:54:44,52.6,43.9,19.4,-OL,C
2024/06/01,22:04:44,52.2,43.3,19.4,-OL,C
2024/06/01,22:14:44,51.6,42.7,19.4,-OL,C
2024/06/01,22:24:44,51.2,42.2,19.4,-OL,C
2024/06/01,22:34:44,50.7,41.4,19.4,-OL,C
2024/06/01,22:44:44,50.3,40.9,19.4,-OL,C
2024/06/01,22:54:44,49.8,40.3,19.4,-OL,C
2024/06/01,23:04:44,49.3,39.6,19.4,-OL,C
2024/06/01,23:14:44,48.8,38.9,19.6,-OL,C
2024/06/01,23:24:44,48.2,38.3,19.6,-OL,C
2024/06/01,23:34:44,47.7,37.4,19.6,-OL,C
2024/06/01,23:44:44,47.0,36.8,19.6,-OL,C
2024/06/01,23:54:44,46.4,36.1,19.6,-OL,C
2024/06/02,00:04:44,45.8,35.3,19.6,-OL,C
2024/06/02,00:14:44,45.2,34.4,19.6,-OL,C
2024/06/02,00:24:44,44.4,33.7,19.4,-OL,C
2024/06/02,00:34:44,43.8,33.0,19.4,-OL,C
2024/06/02,00:44:44,43.0,32.2,19.4,-OL,C
2024/06/02,00:54:44,42.4,31.4,19.4,-OL,C
2024/06/02,01:04:44,41.7,30.8,19.4,-OL,C
2024/06/02,01:14:44,40.9,30.2,19.4,-OL,C
2024/06/02,01:24:44,40.2,29.7,19.4,-OL,C
2024/06/02,01:34:44,39.7,29.2,19.4,-OL,C
2024/06/02,01:44:44,39.1,28.8,19.4,-OL,C
2024/06/02,01:54:44,38.6,28.6,19.4,-OL,C
2024/06/02,02:04:44,37.9,28.2,19.4,-OL,C
2024/06/02,02:14:44,37.4,28.0,19.4,-OL,C
2024/06/02,02:24:44,36.9,27.9,19.4,-OL,C
2024/06/02,02:34:44,36.5,27.8,19.4,-OL,C
2024/06/02,02:44:44,36.1,27.7,19.4,-OL,C
2024/06/02,02:54:44,35.8,27.6,19.4,-OL,C
2024/06/02,03:04:44,35.4,27.4,19.4,-OL,C
2024/06/02,03:14:44,34.9,27.4,19.4,-OL,C
2024/06/02,03:24:44,34.8,27.3,19.3,-OL,C
2024/06/02,03:34:44,34.3,27.3,19.3,-OL,C
2024/06/02,03:44:44,34.1,27.2,19.2,-OL,C
2024/06/02,03:54:44,33.8,27.1,19.2,-OL,C
2024/06/02,04:04:44,33.6,27.1,19.2,-OL,C
2024/06/02,04:14:44,33.3,26.9,19.2,-OL,C
2024/06/02,04:24:44,33.0,26.9,19.1,-OL,C
2024/06/02,04:34:44,32.9,26.8,19.2,-OL,C
2024/06/02,04:44:44,32.7,26.8,19.2,-OL,C
2024/06/02,04:54:44,32.3,26.7,19.2,-OL,C
2024/06/02,05:04:44,32.2,26.7,19.1,-OL,C
2024/06/02,05:14:44,31.9,26.6,19.1,-OL,C
2024/06/02,05:24:44,31.8,26.6,18.9,-OL,C
2024/06/02,05:34:44,31.6,26.5,18.9,-OL,C
2024/06/02,05:44:44,31.4,26.5,18.9,-OL,C
2024/06/02,05:54:44,31.2,26.4,18.8,-OL,C
2024/06/02,06:04:44,31.1,26.3,18.8,-OL,C
2024/06/02,06:14:44,30.8,26.3,18.8,-OL,C
2024/06/02,06:24:44,30.6,26.2,18.7,-OL,C
2024/06/02,06:34:44,30.3,26.2,18.7,-OL,C
2024/06/02,06:44:44,30.2,26.1,18.8,-OL,C
2024/06/02,06:54:44,29.9,26.1,18.8,-OL,C
2024/06/02,07:04:44,29.9,26.1,18.8,-OL,C
2024/06/02,07:14:44,29.8,26.1,18.9,-OL,C
2024/06/02,07:24:44,29.7,26.1,18.9,-OL,C
2024/06/02,07:34:44,29.8,26.3,19.1,-OL,C
2024/06/02,07:44:44,29.6,26.4,19.1,-OL,C
2024/06/02,07:54:44,29.4,26.5,19.2,-OL,C
2024/06/02,08:04:44,29.4,26.8,19.2,-OL,C
2024/06/02,08:14:44,29.7,27.1,19.3,-OL,C
2024/06/02,08:24:44,29.2,27.5,19.3,-OL,C
2024/06/02,08:34:44,29.1,27.7,19.3,-OL,C
2024/06/02,08:44:44,29.2,27.8,19.4,-OL,C
2024/06/02,08:54:44,29.4,28.3,19.4,-OL,C
2024/06/02,09:04:44,29.7,28.7,19.6,-OL,C
2024/06/02,09:14:44,30.5,29.1,19.7,-OL,C
2024/06/02,09:24:44,31.0,29.7,19.8,-OL,C
2024/06/02,09:34:44,31.8,30.1,19.8,-OL,C
2024/06/02,09:44:44,31.5,30.3,19.9,-OL,C
2024/06/02,09:54:44,32.1,30.8,20.0,-OL,C
2024/06/02,10:04:44,33.8,31.4,20.0,-OL,C
2024/06/02,10:14:44,34.8,32.2,20.1,-OL,C
2024/06/02,10:24:44,35.9,33.1,20.2,-OL,C
2024/06/02,10:34:44,36.2,33.6,20.2,-OL,C
