Date,Time,T1,T2, T3,T4, Scale
2024/05/22,13:31:55,66.2,71.4,21.7,-OL,C
2024/05/22,13:41:55,66.2,71.6,22.4,-OL,C
2024/05/22,13:51:55,65.6,71.7,22.4,-OL,C
2024/05/22,14:01:55,65.3,71.7,22.3,-OL,C
2024/05/22,14:11:55,65.2,71.7,22.3,-OL,C
2024/05/22,14:21:55,65.2,71.8,22.3,-OL,C
2024/05/22,14:31:55,64.7,71.9,22.3,-OL,C
2024/05/22,14:41:55,64.9,72.1,22.3,-OL,C
2024/05/22,14:51:55,65.2,72.2,22.4,-OL,C
2024/05/22,15:01:55,64.8,71.9,22.6,-OL,C
2024/05/22,15:11:55,64.9,71.8,22.6,-OL,C
2024/05/22,15:21:55,65.1,71.7,22.7,-OL,C
2024/05/22,15:31:55,65.2,71.4,22.4,-OL,C
2024/05/22,15:41:55,65.8,71.3,22.4,-OL,C
2024/05/22,15:51:55,65.9,71.3,18.2,-OL,C
2024/05/22,16:01:55,65.7,71.2,20.0,-OL,C
2024/05/22,16:11:55,68.7,70.6,20.2,-OL,C
2024/05/22,16:21:55,67.7,70.6,20.2,-OL,C
2024/05/22,16:31:55,67.9,70.7,20.3,-OL,C
2024/05/22,16:41:55,67.8,70.1,20.3,-OL,C
2024/05/22,16:51:55,67.5,69.6,20.3,-OL,C
2024/05/22,17:01:55,67.4,69.2,20.3,-OL,C
2024/05/22,17:11:55,67.3,68.7,20.3,-OL,C
2024/05/22,17:21:55,67.0,68.2,20.3,-OL,C
2024/05/22,17:31:55,66.8,67.7,20.3,-OL,C
2024/05/22,17:41:55,66.6,67.4,20.2,-OL,C
2024/05/22,17:51:55,66.6,66.8,20.1,-OL,C
2024/05/22,18:01:55,64.3,66.6,19.9,-OL,C
2024/05/22,18:11:55,63.1,66.6,19.8,-OL,C
2024/05/22,18:21:55,63.1,66.4,19.7,-OL,C
2024/05/22,18:31:55,62.7,66.2,19.6,-OL,C
2024/05/22,18:41:55,62.3,65.9,19.6,-OL,C
2024/05/22,18:51:55,62.7,65.8,19.5,-OL,C
2024/05/22,19:01:55,62.9,65.6,19.4,-OL,C
2024/05/22,19:11:55,63.2,65.3,19.4,-OL,C
2024/05/22,19:21:55,63.2,65.2,19.3,-OL,C
2024/05/22,19:31:55,63.4,65.1,19.3,-OL,C
2024/05/22,19:41:55,62.4,64.8,19.2,-OL,C
2024/05/22,19:51:55,62.0,64.7,19.2,-OL,C
2024/05/22,20:01:55,61.5,64.6,19.2,-OL,C
2024/05/22,20:11:55,60.6,64.4,19.2,-OL,C
2024/05/22,20:21:55,61.4,64.2,19.2,-OL,C
2024/05/22,20:31:55,60.9,64.1,19.2,-OL,C
2024/05/22,20:41:55,60.2,64.0,19.2,-OL,C
2024/05/22,20:51:55,60.5,63.8,19.1,-OL,C
2024/05/22,21:01:55,61.0,63.7,19.1,-OL,C
2024/05/22,21:11:55,60.4,63.6,19.1,-OL,C
2024/05/22,21:21:55,59.8,63.4,19.1,-OL,C
2024/05/22,21:31:55,59.6,63.3,19.1,-OL,C
2024/05/22,21:41:55,59.5,63.1,18.9,-OL,C
2024/05/22,21:51:55,59.2,62.9,18.9,-OL,C
2024/05/22,22:01:55,59.3,62.8,18.9,-OL,C
2024/05/22,22:11:55,58.8,62.7,18.9,-OL,C
2024/05/22,22:21:55,58.7,62.5,18.9,-OL,C
2024/05/22,22:31:55,58.7,62.4,18.8,-OL,C
2024/05/22,22:41:55,59.1,62.3,18.8,-OL,C
2024/05/22,22:51:55,57.9,62.2,18.8,-OL,C
2024/05/22,23:01:55,57.8,62.1,18.7,-OL,C
2024/05/22,23:11:55,57.5,61.8,18.7,-OL,C
2024/05/22,23:21:55,58.2,61.7,18.6,-OL,C
2024/05/22,23:31:55,57.1,61.6,18.6,-OL,C
2024/05/22,23:41:55,57.1,61.5,18.6,-OL,C
2024/05/22,23:51:55,56.8,61.4,18.6,-OL,C
2024/05/23,00:01:55,56.6,61.1,18.6,-OL,C
2024/05/23,00:11:55,57.2,61.0,18.4,-OL,C
2024/05/23,00:21:55,56.9,60.9,18.4,-OL,C
2024/05/23,00:31:55,56.5,60.8,18.4,-OL,C
2024/05/23,00:41:55,56.4,60.7,18.4,-OL,C
2024/05/23,00:51:55,56.1,60.6,18.3,-OL,C
2024/05/23,01:01:55,55.4,60.3,18.3,-OL,C
2024/05/23,01:11:55,55.9,60.3,18.3,-OL,C
2024/05/23,01:21:55,56.3,60.1,18.3,-OL,C
2024/05/23,01:31:55,55.4,59.9,18.3,-OL,C
2024/05/23,01:41:55,55.3,59.8,18.3,-OL,C
2024/05/23,01:51:55,55.4,59.7,18.3,-OL,C
2024/05/23,02:01:55,54.8,59.6,18.3,-OL,C
2024/05/23,02:11:55,55.1,59.4,18.3,-OL,C
2024/05/23,02:21:55,54.8,59.3,18.2,-OL,C
2024/05/23,02:31:55,54.4,59.2,18.2,-OL,C
2024/05/23,02:41:55,53.7,59.1,18.2,-OL,C
2024/05/23,02:51:55,54.1,59.0,18.2,-OL,C
2024/05/23,03:01:55,54.6,58.8,18.2,-OL,C
2024/05/23,03:11:55,54.6,58.7,18.2,-OL,C
2024/05/23,03:21:55,53.4,58.6,18.2,-OL,C
2024/05/23,03:31:55,53.2,58.5,18.2,-OL,C
2024/05/23,03:41:55,53.6,58.3,18.1,-OL,C
2024/05/23,03:51:55,53.3,58.1,18.1,-OL,C
2024/05/23,04:01:55,53.4,58.1,18.1,-OL,C
2024/05/23,04:11:55,53.2,57.9,18.1,-OL,C
2024/05/23,04:21:55,53.4,57.8,18.1,-OL,C
2024/05/23,04:31:55,53.1,57.7,18.1,-OL,C
2024/05/23,04:41:55,52.8,57.6,18.1,-OL,C
2024/05/23,04:51:55,52.8,57.4,18.1,-OL,C
2024/05/23,05:01:55,52.4,57.3,18.1,-OL,C
2024/05/23,05:11:55,52.4,57.2,17.9,-OL,C
2024/05/23,05:21:55,52.5,57.1,17.9,-OL,C
2024/05/23,05:31:55,51.8,57.1,17.9,-OL,C
2024/05/23,05:41:55,51.6,56.9,17.9,-OL,C
2024/05/23,05:51:55,52.1,56.7,17.9,-OL,C
2024/05/23,06:01:55,51.8,56.7,17.9,-OL,C
2024/05/23,06:11:55,51.6,56.6,17.9,-OL,C
2024/05/23,06:21:55,51.7,56.4,17.9,-OL,C
2024/05/23,06:31:55,50.8,56.3,17.9,-OL,C
2024/05/23,06:41:55,51.2,56.2,17.9,-OL,C
2024/05/23,06:51:55,50.8,56.1,17.9,-OL,C
2024/05/23,07:01:55,50.6,56.0,17.9,-OL,C
2024/05/23,07:11:55,51.3,56.0,17.9,-OL,C
2024/05/23,07:21:55,51.0,55.9,17.9,-OL,C
2024/05/23,07:31:55,51.6,55.7,17.9,-OL,C
2024/05/23,07:41:55,51.3,55.9,17.9,-OL,C
2024/05/23,07:51:55,50.6,56.1,18.1,-OL,C
2024/05/23,08:01:55,50.5,56.0,18.1,-OL,C
2024/05/23,08:11:55,49.8,56.0,18.2,-OL,C
2024/05/23,08:21:55,49.8,56.0,18.2,-OL,C
2024/05/23,08:31:55,50.4,56.1,18.3,-OL,C
2024/05/23,08:41:55,49.7,56.1,18.3,-OL,C
2024/05/23,08:51:55,50.1,56.1,18.4,-OL,C
2024/05/23,09:01:55,50.5,56.2,18.5,-OL,C
2024/05/23,09:11:55,50.6,56.9,18.6,-OL,C
2024/05/23,09:21:55,51.2,57.8,18.9,-OL,C
2024/05/23,09:31:55,54.4,58.7,19.1,-OL,C
2024/05/23,09:41:55,54.6,59.6,19.4,-OL,C
2024/05/23,09:51:55,54.7,59.8,19.6,-OL,C
2024/05/23,10:01:55,54.7,60.0,19.7,-OL,C
2024/05/23,10:11:55,55.1,60.5,19.8,-OL,C
2024/05/23,10:21:55,56.9,61.4,20.1,-OL,C
2024/05/23,10:31:55,56.7,61.7,20.2,-OL,C
2024/05/23,10:41:55,57.5,61.9,21.0,-OL,C
2024/05/23,10:51:55,58.2,62.5,22.2,-OL,C
2024/05/23,11:01:55,57.7,62.6,22.1,-OL,C
2024/05/23,11:11:55,57.8,62.8,22.1,-OL,C
2024/05/23,11:21:55,57.8,62.8,21.9,-OL,C
2024/05/23,11:31:55,57.7,62.8,21.8,-OL,C
2024/05/23,11:41:55,57.5,62.7,21.6,-OL,C
2024/05/23,11:51:55,57.3,62.5,21.5,-OL,C
2024/05/23,12:01:55,57.3,62.3,21.4,-OL,C
2024/05/23,12:11:55,57.3,62.2,21.2,-OL,C
2024/05/23,12:21:55,56.9,62.1,21.1,-OL,C
2024/05/23,12:31:55,57.1,61.9,20.9,-OL,C
2024/05/23,12:41:55,56.8,61.9,20.8,-OL,C
2024/05/23,12:51:55,56.5,61.9,20.7,-OL,C
2024/05/23,13:01:55,56.5,62.1,20.6,-OL,C
2024/05/23,13:11:55,56.8,62.3,20.6,-OL,C
2024/05/23,13:21:55,57.2,62.5,20.8,-OL,C
2024/05/23,13:31:55,57.7,62.8,21.1,-OL,C
2024/05/23,13:41:55,58.1,63.1,21.2,-OL,C
2024/05/23,13:51:55,58.4,63.3,21.3,-OL,C
2024/05/23,14:01:55,58.4,63.3,21.3,-OL,C
2024/05/23,14:11:55,58.6,63.6,21.4,-OL,C
2024/05/23,14:21:55,58.8,63.7,21.5,-OL,C
2024/05/23,14:31:55,58.7,63.8,21.7,-OL,C
2024/05/23,14:41:55,59.2,63.9,21.8,-OL,C
2024/05/23,14:51:55,60.1,64.1,21.7,-OL,C
2024/05/23,15:01:55,59.7,64.1,22.0,-OL,C
2024/05/23,15:11:55,59.3,64.0,22.0,-OL,C
2024/05/23,15:21:55,59.4,63.9,22.0,-OL,C
2024/05/23,15:31:55,59.3,63.9,22.0,-OL,C
