Date,Time,T1,T2, T3,T4, Scale
5/11/24,15:44:17,56.9,#NAME?,#NAME?,#NAME?,C
5/11/24,15:54:17,56.2,#NAME?,#NAME?,#NAME?,C
5/11/24,16:04:17,55.7,#NAME?,#NAME?,#NAME?,C
5/11/24,16:14:17,55.3,#NAME?,#NAME?,#NAME?,C
5/11/24,16:24:17,54.7,#NAME?,#NAME?,#NAME?,C
5/11/24,16:34:17,54.7,#NAME?,#NAME?,#NAME?,C
5/11/24,16:44:17,54.4,#NAME?,#NAME?,#NAME?,C
5/11/24,16:54:17,54.2,#NAME?,#NAME?,#NAME?,C
5/11/24,17:04:17,52.6,#NAME?,#NAME?,#NAME?,C
5/11/24,17:14:17,52.2,#NAME?,#NAME?,#NAME?,C
5/11/24,17:24:17,51.6,#NAME?,#NAME?,#NAME?,C
5/11/24,17:34:17,51.5,#NAME?,#NAME?,#NAME?,C
5/11/24,17:44:17,51.4,#NAME?,#NAME?,#NAME?,C
5/11/24,17:54:17,51.1,#NAME?,#NAME?,#NAME?,C
5/11/24,18:04:17,51,#NAME?,#NAME?,#NAME?,C
5/11/24,18:14:17,50.6,#NAME?,#NAME?,#NAME?,C
5/11/24,18:24:17,50.3,#NAME?,#NAME?,#NAME?,C
5/11/24,18:34:17,50,#NAME?,#NAME?,#NAME?,C
5/11/24,18:44:17,50.1,#NAME?,#NAME?,#NAME?,C
5/11/24,18:54:17,49.8,#NAME?,#NAME?,#NAME?,C
5/11/24,19:04:17,49.8,#NAME?,#NAME?,#NAME?,C
5/11/24,19:14:17,49.2,#NAME?,#NAME?,#NAME?,C
5/11/24,19:24:17,49,#NAME?,#NAME?,#NAME?,C
5/11/24,19:34:17,48.8,#NAME?,#NAME?,#NAME?,C
5/11/24,19:44:17,48.7,#NAME?,#NAME?,#NAME?,C
5/11/24,19:54:17,48.6,#NAME?,#NAME?,#NAME?,C
5/11/24,20:04:17,48.4,#NAME?,#NAME?,#NAME?,C
5/11/24,20:14:17,48.3,#NAME?,#NAME?,#NAME?,C
5/11/24,20:24:17,48.1,#NAME?,#NAME?,#NAME?,C
5/11/24,20:34:17,47.7,#NAME?,#NAME?,#NAME?,C
5/11/24,20:44:17,47.5,#NAME?,#NAME?,#NAME?,C
5/11/24,20:54:17,47,#NAME?,#NAME?,#NAME?,C
5/11/24,21:04:17,46.9,#NAME?,#NAME?,#NAME?,C
5/11/24,21:14:17,46.9,#NAME?,#NAME?,#NAME?,C
5/11/24,21:24:17,46.6,#NAME?,#NAME?,#NAME?,C
5/11/24,21:34:17,46.1,#NAME?,#NAME?,#NAME?,C
5/11/24,21:44:17,46.1,#NAME?,#NAME?,#NAME?,C
5/11/24,21:54:17,46.1,#NAME?,#NAME?,#NAME?,C
5/11/24,22:04:17,45.7,#NAME?,#NAME?,#NAME?,C
5/11/24,22:14:17,45.2,#NAME?,#NAME?,#NAME?,C
5/11/24,22:24:17,45.4,#NAME?,#NAME?,#NAME?,C
5/11/24,22:34:17,45.1,#NAME?,#NAME?,#NAME?,C
5/11/24,22:44:17,45,#NAME?,#NAME?,#NAME?,C
5/11/24,22:54:17,44.7,#NAME?,#NAME?,#NAME?,C
5/11/24,23:04:17,44.8,#NAME?,#NAME?,#NAME?,C
5/11/24,23:14:17,44.6,#NAME?,#NAME?,#NAME?,C
5/11/24,23:24:17,44.3,#NAME?,#NAME?,#NAME?,C
5/11/24,23:34:17,44.2,#NAME?,#NAME?,#NAME?,C
5/11/24,23:44:17,44,#NAME?,#NAME?,#NAME?,C
5/11/24,23:54:17,43.6,#NAME?,#NAME?,#NAME?,C
5/12/24,0:04:17,43.6,#NAME?,#NAME?,#NAME?,C
5/12/24,0:14:17,43.5,#NAME?,#NAME?,#NAME?,C
5/12/24,0:24:17,43.5,#NAME?,#NAME?,#NAME?,C
5/12/24,0:34:17,43.4,#NAME?,#NAME?,#NAME?,C
5/12/24,0:44:17,43.1,#NAME?,#NAME?,#NAME?,C
5/12/24,0:54:17,42.7,#NAME?,#NAME?,#NAME?,C
5/12/24,1:04:17,42.7,#NAME?,#NAME?,#NAME?,C
5/12/24,1:14:17,42.3,#NAME?,#NAME?,#NAME?,C
5/12/24,1:24:17,42.2,#NAME?,#NAME?,#NAME?,C
5/12/24,1:34:17,42.4,#NAME?,#NAME?,#NAME?,C
5/12/24,1:44:17,42,#NAME?,#NAME?,#NAME?,C
5/12/24,1:54:17,41.9,#NAME?,#NAME?,#NAME?,C
5/12/24,2:04:17,41.8,#NAME?,#NAME?,#NAME?,C
5/12/24,2:14:17,41.7,#NAME?,#NAME?,#NAME?,C
5/12/24,2:24:17,41.4,#NAME?,#NAME?,#NAME?,C
5/12/24,2:34:17,40.9,#NAME?,#NAME?,#NAME?,C
5/12/24,2:44:17,41.1,#NAME?,#NAME?,#NAME?,C
5/12/24,2:54:17,40.8,#NAME?,#NAME?,#NAME?,C
5/12/24,3:04:17,40.6,#NAME?,#NAME?,#NAME?,C
5/12/24,3:14:17,40.6,#NAME?,#NAME?,#NAME?,C
5/12/24,3:24:17,40.5,#NAME?,#NAME?,#NAME?,C
5/12/24,3:34:17,40.4,#NAME?,#NAME?,#NAME?,C
5/12/24,3:44:17,40.3,#NAME?,#NAME?,#NAME?,C
5/12/24,3:54:17,40.1,#NAME?,#NAME?,#NAME?,C
5/12/24,4:04:17,40.1,#NAME?,#NAME?,#NAME?,C
5/12/24,4:14:17,40,#NAME?,#NAME?,#NAME?,C
5/12/24,4:24:17,39.9,#NAME?,#NAME?,#NAME?,C
5/12/24,4:34:17,39.7,#NAME?,#NAME?,#NAME?,C
5/12/24,4:44:17,39.6,#NAME?,#NAME?,#NAME?,C
5/12/24,4:54:17,39.6,#NAME?,#NAME?,#NAME?,C
5/12/24,5:04:17,39.4,#NAME?,#NAME?,#NAME?,C
5/12/24,5:14:17,39.3,#NAME?,#NAME?,#NAME?,C
5/12/24,5:24:17,39.2,#NAME?,#NAME?,#NAME?,C
