Date,Time,T1,T2, T3,T4, Scale
2024/06/14,17:30:49,59.6,57.1,19.9,20.8,C
2024/06/14,17:40:49,59.4,56.7,19.8,20.3,C
2024/06/14,17:50:49,59.2,56.4,19.6,19.6,C
2024/06/14,18:00:49,58.9,56.1,19.5,19.0,C
2024/06/14,18:10:49,58.7,55.7,19.4,18.3,C
2024/06/14,18:20:49,58.3,55.3,19.1,17.8,C
2024/06/14,18:30:49,58.2,55.0,19.1,17.4,C
2024/06/14,18:40:49,57.7,54.6,19.1,17.2,C
2024/06/14,18:50:49,57.4,54.3,18.9,16.7,C
2024/06/14,19:00:49,57.0,54.0,18.9,16.3,C
2024/06/14,19:10:49,56.8,53.7,18.4,16.1,C
2024/06/14,19:20:49,56.4,53.3,18.6,16.0,C
2024/06/14,19:30:49,56.2,53.1,18.6,16.0,C
2024/06/14,19:40:49,55.7,52.8,18.5,15.6,C
2024/06/14,19:50:49,55.4,52.6,18.4,15.4,C
2024/06/14,20:00:49,55.0,52.2,18.4,15.2,C
2024/06/14,20:10:49,54.7,51.9,18.4,15.2,C
2024/06/14,20:20:49,54.4,51.7,18.2,15.2,C
2024/06/14,20:30:49,53.9,51.4,18.2,15.1,C
2024/06/14,20:40:49,53.6,51.1,18.2,15.0,C
2024/06/14,20:50:49,53.3,50.9,18.2,15.2,C
2024/06/14,21:00:49,53.0,50.7,18.2,15.3,C
2024/06/14,21:10:49,52.6,50.3,18.3,15.4,C
2024/06/14,21:20:49,52.3,50.2,18.2,15.3,C
2024/06/14,21:30:49,52.1,50.0,18.2,15.2,C
2024/06/14,21:40:49,51.7,49.7,18.1,15.1,C
2024/06/14,21:50:49,51.6,49.5,18.1,15.0,C
2024/06/14,22:00:49,51.1,49.3,18.1,14.8,C
2024/06/14,22:10:49,50.8,49.1,18.1,14.8,C
2024/06/14,22:20:49,50.6,48.9,18.1,14.5,C
2024/06/14,22:30:49,50.3,48.7,18.0,14.4,C
2024/06/14,22:40:49,49.9,48.4,18.0,14.4,C
2024/06/14,22:50:49,49.7,48.2,17.9,14.3,C
2024/06/14,23:00:49,49.5,48.1,17.9,14.3,C
2024/06/14,23:10:49,49.2,47.8,17.7,14.4,C
2024/06/14,23:20:49,48.8,47.6,17.7,14.4,C
2024/06/14,23:30:49,48.6,47.5,17.7,14.4,C
2024/06/14,23:40:49,48.3,47.3,17.7,14.5,C
2024/06/14,23:50:49,48.2,47.1,17.7,14.6,C
2024/06/15,00:00:49,47.8,46.9,17.7,14.6,C
2024/06/15,00:10:49,47.6,46.7,17.7,14.6,C
2024/06/15,00:20:49,47.4,46.6,17.7,14.6,C
2024/06/15,00:30:49,47.2,46.3,17.7,14.6,C
2024/06/15,00:40:49,47.0,46.1,17.7,14.7,C
2024/06/15,00:50:49,46.8,46.0,17.7,14.7,C
2024/06/15,01:00:49,46.6,45.8,17.7,14.7,C
2024/06/15,01:10:49,46.4,45.7,17.7,14.7,C
2024/06/15,01:20:49,46.2,45.4,17.7,14.7,C
2024/06/15,01:30:49,46.0,45.3,17.6,14.6,C
2024/06/15,01:40:49,45.7,45.1,17.6,14.6,C
2024/06/15,01:50:49,45.5,44.9,17.6,14.6,C
2024/06/15,02:00:49,45.4,44.7,17.6,14.6,C
2024/06/15,02:10:49,45.2,44.6,17.6,14.6,C
2024/06/15,02:20:49,45.0,44.4,17.6,14.6,C
2024/06/15,02:30:49,44.8,44.2,17.6,14.6,C
2024/06/15,02:40:49,44.6,44.1,17.6,14.6,C
2024/06/15,02:50:49,44.4,43.9,17.6,14.6,C
2024/06/15,03:00:49,44.3,43.8,17.6,14.5,C
2024/06/15,03:10:49,44.1,43.6,17.6,14.5,C
2024/06/15,03:20:49,43.9,43.4,17.5,14.5,C
2024/06/15,03:30:49,43.7,43.3,17.5,14.4,C
2024/06/15,03:40:49,43.5,43.1,17.5,14.1,C
2024/06/15,03:50:49,43.4,42.9,17.3,13.9,C
2024/06/15,04:00:49,43.2,42.7,17.3,13.7,C
2024/06/15,04:10:49,43.0,42.6,17.3,13.2,C
2024/06/15,04:20:49,42.8,42.3,17.2,12.8,C
2024/06/15,04:30:49,42.7,42.2,17.1,12.5,C
2024/06/15,04:40:49,42.4,42.0,17.0,12.3,C
2024/06/15,04:50:49,42.3,41.8,16.9,12.1,C
2024/06/15,05:00:49,42.1,41.7,16.9,11.9,C
2024/06/15,05:10:49,41.8,41.5,16.8,11.8,C
2024/06/15,05:20:49,41.6,41.3,16.8,11.6,C
2024/06/15,05:30:49,41.6,41.2,16.6,11.3,C
2024/06/15,05:40:49,41.4,41.0,16.7,11.3,C
2024/06/15,05:50:49,41.2,40.9,16.7,11.3,C
2024/06/15,06:00:49,41.1,40.7,16.7,11.3,C
2024/06/15,06:10:49,40.9,40.6,16.6,11.2,C
2024/06/15,06:20:49,40.8,40.4,16.6,11.1,C
2024/06/15,06:30:49,40.6,40.2,16.4,11.0,C
2024/06/15,06:40:49,40.4,40.1,16.4,10.8,C
2024/06/15,06:50:49,40.2,39.9,16.4,10.7,C
2024/06/15,07:00:49,40.0,39.8,16.3,10.7,C
2024/06/15,07:10:49,39.9,39.7,16.3,10.8,C
2024/06/15,07:20:49,39.8,39.6,16.4,11.0,C
2024/06/15,07:30:49,39.7,39.6,16.4,11.3,C
2024/06/15,07:40:49,39.6,39.7,16.5,12.2,C
2024/06/15,07:50:49,39.8,40.1,16.6,13.9,C
2024/06/15,08:00:49,40.0,40.4,16.8,15.8,C
2024/06/15,08:10:49,40.4,40.8,16.9,17.3,C
2024/06/15,08:20:49,40.8,41.1,17.1,18.4,C
2024/06/15,08:30:49,41.2,41.4,17.1,18.8,C
2024/06/15,08:40:49,41.9,41.9,17.3,18.4,C
2024/06/15,08:50:49,42.3,42.4,17.6,17.8,C
2024/06/15,09:00:49,43.1,43.2,17.7,16.9,C
2024/06/15,09:10:49,43.8,43.8,17.9,16.6,C
2024/06/15,09:20:49,44.4,44.4,18.0,16.9,C
2024/06/15,09:30:49,44.9,45.2,18.2,17.2,C
2024/06/15,09:40:49,45.9,45.9,18.2,17.5,C
2024/06/15,09:50:49,46.7,46.7,18.3,17.8,C
2024/06/15,10:00:49,47.9,47.7,18.3,18.2,C
2024/06/15,10:10:49,48.8,48.7,18.5,18.8,C
2024/06/15,10:20:49,49.8,49.7,18.6,20.3,C
2024/06/15,10:30:49,50.8,50.6,18.9,21.5,C
2024/06/15,10:40:49,52.0,51.6,19.4,24.7,C
2024/06/15,10:50:49,53.1,52.7,20.2,27.0,C
2024/06/15,11:00:49,54.1,53.7,21.0,28.8,C
2024/06/15,11:10:49,55.3,54.6,22.1,30.7,C
2024/06/15,11:20:49,56.2,55.6,23.1,32.2,C
2024/06/15,11:30:49,56.4,55.9,23.6,31.6,C
2024/06/15,11:40:49,56.8,56.4,24.1,31.5,C
2024/06/15,11:50:49,56.7,55.9,24.1,30.0,C
2024/06/15,12:00:49,56.6,55.7,23.8,28.9,C
2024/06/15,12:10:49,56.5,55.3,23.4,27.9,C
2024/06/15,12:20:49,56.3,54.9,23.2,27.1,C
